date,county,GEOID,T_day,T_night,T_avg
2025-03-05,Alexandria,51510,13.313513061003054,5.5526549879854565,9.50396694054728
2025-03-05,Falls Church,51610,13.336502117013122,5.357129522709809,9.570117879137833
2025-03-05,Fairfax,51600,13.563031823592084,5.230871076865278,9.350718536615954
2025-03-05,Manassas Park,51685,14.869014655441257,4.3714331150608325,9.414716245712532
2025-03-05,Manassas,51683,15.456451324266313,4.237461107134361,9.732090491529496
2025-03-05,Fredericksburg,51630,13.473737829404941,5.621242810420688,8.991232660426329
2025-03-05,Winchester,51840,14.870366272415136,2.1917725210903702,8.602006019755002
2025-03-05,Emporia,51595,16.09721845476152,7.011558685446036,11.436193705442554
2025-03-05,Franklin,51620,18.224105278422307,8.151294953596315,
2025-03-05,Charlottesville,51540,19.646169974082266,4.445425902286206,13.4971416966462
2025-03-05,Lynchburg,51680,19.391348744790186,2.6497478918290494,11.666638921198057
2025-03-05,Richmond,51760,14.710626580823197,7.061468504892598,9.812650759387862
2025-03-05,Hopewell,51670,16.15496049815142,7.31810733605763,10.978859124611374
2025-03-05,Petersburg,51730,15.89842221755641,7.914471786257965,9.800039105558792
2025-03-05,Colonial Heights,51570,15.704348083050705,8.127979905437384,10.52659111933399
2025-03-05,Harrisonburg,51660,11.886097516642844,0.8297390543703269,6.3254330538704755
2025-03-05,Waynesboro,51820,16.89836759339479,0.9574904045575362,10.446738993463052
2025-03-05,Staunton,51790,17.681833561684666,0.2596130934652094,10.258637636266183
2025-03-12,Covington,51580,17.940495676017758,5.9581157280461525,11.538381494762044
2025-03-12,Buena Vista,51530,17.432954257997206,6.278260575919474,12.602404678578035
2025-03-12,Lexington,51678,18.50308821196259,4.7273123909249914,12.518060447406038
2025-03-12,Galax,51640,17.89871274308613,4.603753786768327,11.17942538844917
2025-03-12,Norton,51720,16.82689475661464,7.598713572693641,12.22726399398919
2025-03-12,Radford,51750,18.88312102935267,5.155946160032197,11.940580619219975
2025-03-12,Danville,51590,21.051002731786596,8.710229617734502,14.311248546431175
2025-03-12,Martinsville,51690,20.301876214571223,8.849123675429944,14.622079712536236
2025-03-12,Salem,51775,18.74770910138252,8.021223392582874,14.219520037853888
2025-03-12,Roanoke,51770,19.51771734262722,8.000971078445183,14.609484574233907
2025-03-12,Bristol,51520,20.463975869809232,4.371876480857991,11.403114728390445
2025-03-12,Russell,51167,17.080247732841794,6.246423836245657,11.469505658492327
2025-03-12,Buchanan,51027,17.24164442258895,8.93015610242065,13.164604384840473
2025-03-12,Alleghany,51005,17.267577375923114,7.074414430811169,12.100459763014396
2025-03-12,Patrick,51141,18.322896885748747,7.966849918334911,13.842656097189815
2025-03-12,Grayson,51077,17.118620865458496,5.473752629206001,11.027984927821057
2025-03-12,Wythe,51197,18.32109296085203,4.51782448759554,10.8335216151142
2025-03-12,Carroll,51035,17.831522823425225,5.355580031394333,11.378903211027398
2025-03-12,Bath,51017,16.212134103711644,6.299665957888988,10.70804570131889
2025-03-12,Smyth,51173,17.082015438654693,5.816722655502063,10.581742962654268
